Iteration	Posterior	Likelihood	Prior	matrix_probs[1]	matrix_probs[2]	matrix_probs[3]	matrix_probs[4]	neo_beta	rate_log_sd	tree_length	two_beta
0	-1231.442	-1449.289	217.8474	0.596687	0.383846	0.00660778	0.0128598	0.3387178	1.500715	1.22126	1.839425
6	-1227.742	-1445.173	217.4312	0.496679	0.486798	0.00545061	0.0110722	0.5594348	1.678648	0.9704099	2.257788
12	-1225.913	-1442.524	216.6104	0.637077	0.313402	0.0480559	0.00146532	0.487551	1.363611	1.500833	3.174406
18	-1226.676	-1443.487	216.8104	0.543645	0.416642	0.0372611	0.00245188	0.4133959	1.513838	1.281272	3.174406
24	-1220.128	-1435.318	215.1901	0.518418	0.448898	0.0308156	0.00186872	0.5185747	1.020638	2.651569	3.174406
30	-1222.715	-1436.978	214.2627	0.496851	0.458725	0.0412989	0.00312504	0.6065781	1.203877	2.282734	5.80561
36	-1226.714	-1442.296	215.5816	0.525276	0.448625	0.0229992	0.0030999	0.3376183	1.393389	1.489648	5.554707
42	-1210.347	-1428.409	218.0618	0.527125	0.451752	0.0183625	0.00276048	0.2758293	1.395247	1.461937	1.383286
48	-1224.194	-1441.962	217.7671	0.532619	0.443368	0.0202576	0.00375529	0.4601056	1.365205	1.496925	1.554974
54	-1235.48	-1452.524	217.0439	0.601187	0.365869	0.0228655	0.0100786	0.4476659	1.378863	1.599829	2.314049
60	-1243.367	-1460.922	217.5544	0.591828	0.360173	0.0380775	0.00992167	0.4476659	1.17534	1.70937	1.701791
66	-1237.976	-1455.05	217.0742	0.570221	0.360436	0.0602943	0.00904861	0.3918034	1.205616	1.55342	2.69826
72	-1228.934	-1445.275	216.3409	0.511396	0.447821	0.0356314	0.00515199	0.4035984	1.044456	2.203105	2.596831
78	-1231.835	-1448.397	216.5626	0.63352	0.30449	0.0441404	0.0178496	0.3738053	1.269736	2.168154	2.064526
84	-1232.869	-1449.702	216.8335	0.640192	0.265408	0.0148888	0.079511	0.2376966	1.299415	1.391787	3.42441
90	-1233.295	-1451.165	217.8693	0.717364	0.230168	0.031501	0.0209663	0.279702	1.299415	1.564256	1.556108
96	-1231.576	-1449.63	218.054	0.654432	0.294434	0.0477757	0.00335791	0.30457	1.353736	1.227076	1.779081
